"","expedition_id","peak_id","peak_name","year","season","basecamp_date","highpoint_date","termination_date","termination_reason","highpoint_metres","members","member_deaths","hired_staff","hired_staff_deaths","trekking_agency","climb_success","death_on_exp","height_metres"
"7764","AMAD11371","AMAD","Ama Dablam",2011,"Autumn",NA,2011-11-11,NA,"Success (main peak)",6814,7,0,0,0,"Su-Swagatam Treks",1,0,6814
"7765","AMAD11363","AMAD","Ama Dablam",2011,"Autumn",NA,2011-11-05,NA,"Success (main peak)",6814,1,0,1,0,"Su-Swagatam Treks",1,0,6814
"7766","AMAD11362","AMAD","Ama Dablam",2011,"Autumn",NA,2011-10-27,NA,"Success (main peak)",6814,4,0,3,0,"High Altitude Dreams",1,0,6814
"7767","AMAD11361","AMAD","Ama Dablam",2011,"Autumn",2011-11-05,2011-11-10,2011-11-12,"Success (main peak)",6814,1,0,0,0,"High Altitude Dreams?",1,0,6814
"7768","AMAD11360","AMAD","Ama Dablam",2011,"Autumn",2011-10-28,2011-11-06,NA,"Success (main peak)",6814,1,0,0,0,"Cho Oyu Trekking",1,0,6814
"7769","AMAD11344","AMAD","Ama Dablam",2011,"Autumn",2011-10-11,2011-10-20,2011-10-22,"Success (main peak)",6814,3,0,2,0,NA,1,0,6814
"7770","AMAD11345","AMAD","Ama Dablam",2011,"Autumn",2011-11-03,2011-11-07,2011-11-09,"Success (main peak)",6814,2,0,2,0,"Adventure Extreme",1,0,6814
"7771","CHOY11331","CHOY","Cho Oyu",2011,"Autumn",2011-08-31,2011-09-19,2011-10-01,"Bad weather (storms, high winds)",7100,14,0,9,0,"Beyul Adventure",0,0,8188
"7772","AMAD11359","AMAD","Ama Dablam",2011,"Autumn",NA,2011-10-19,NA,"Success (main peak)",6814,1,0,2,0,"Panorama Himalaya Trekking",1,0,6814
"7773","CHOY11328","CHOY","Cho Oyu",2011,"Autumn",2011-10-08,2011-10-12,2011-10-14,"Success (main peak)",8188,3,0,2,0,"Beyul Adventure",1,0,8188
"7774","TILI11301","TILI","Tilicho",2011,"Autumn",2011-10-30,2011-11-10,NA,"Success (main peak)",7134,7,0,0,0,"Sherpa & Swiss Adventures",1,0,7134
"7775","PUTH11305","PUTH","Putha Hiunchuli",2011,"Autumn",NA,2011-10-11,NA,"Success (main peak)",7246,8,0,2,0,"Kailash Himalayan Treks",1,0,7246
"7776","TASH11302","TASH","Tashi Kang",2011,"Autumn",NA,2011-09-30,NA,"Success (main peak)",6386,4,0,0,0,"Nepal Myths & Mountain Trails",1,0,6386
"7777","MANA11325","MANA","Manaslu",2011,"Autumn",NA,2011-10-04,NA,"Success (main peak)",8163,3,0,3,0,"Numbur Himal Treks",1,0,8163
"7778","THUL11301","THUL","Thulagi",2011,"Autumn",2011-09-17,2011-09-30,2011-10-03,"Accident (death or serious injury)",5950,5,1,0,0,"Royal Mountain Travel",0,1,7059
"7779","KYAS11301","KYAS","Kyashar",2011,"Autumn",NA,2011-10-25,NA,"Illness, AMS, exhaustion, or frostbite",6350,3,0,0,0,"Thamserku Trekking",0,0,6770
"7780","HIML11303","HIML","Himlung Himal",2011,"Autumn",NA,NA,NA,"Unknown",NA,2,0,0,0,"Annapurna Treks",0,0,7126
"7781","CHOY11342","CHOY","Cho Oyu",2011,"Autumn",NA,NA,NA,"Unknown",NA,1,0,0,0,"Thamserku Trekking",0,0,8188
"7782","BARU11307","BARU","Baruntse",2011,"Autumn",2011-10-22,2011-10-30,2011-11-02,"Bad conditions (deep snow, avalanching, falling ice, or rock)",7000,3,0,2,0,"Adventure Thamserku",0,0,7152
"7783","KTUN11301","KTUN","Khatung Khang",2011,"Autumn",NA,NA,NA,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6100,12,0,2,0,"Himalayan Guides",0,0,6484
"7784","GOJN11301","GOJN","Gojung",2011,"Autumn",2011-10-15,2011-10-19,2011-10-23,"Success (main peak)",6310,4,0,0,0,"Royal Mountain Travel",1,0,6310
"7785","AMAD11339","AMAD","Ama Dablam",2011,"Autumn",2011-10-22,2011-11-01,2011-11-03,"Illness, AMS, exhaustion, or frostbite",6700,1,0,1,0,"Unique Adventure International (Himal Guides pmt)",0,0,6814
"7786","AMAD11340","AMAD","Ama Dablam",2011,"Autumn",2011-10-06,2011-10-18,2011-10-20,"Success (main peak)",6814,3,0,2,0,"Himalayan Guides",1,0,6814
"7787","AMAD12302","AMAD","Ama Dablam",2012,"Autumn",2012-10-21,2012-10-26,2012-10-28,"Success (main peak)",6814,2,0,0,0,"Expedition Himalaya",1,0,6814
"7788","AMAD12303","AMAD","Ama Dablam",2012,"Autumn",2012-10-02,2012-10-04,2012-10-05,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6100,2,0,0,0,"Monviso Treks",0,0,6814
"7789","AMAD12305","AMAD","Ama Dablam",2012,"Autumn",2012-10-15,2012-10-22,2012-10-24,"Route technically too difficult, lack of experience, strength, or motivation",6000,3,0,1,0,"Mountain Tribes Trekking",0,0,6814
"7790","CHOY11334","CHOY","Cho Oyu",2011,"Autumn",2011-09-02,2011-09-23,2011-09-25,"Success (main peak)",8188,1,0,2,0,"Trekking Camp Nepal",1,0,8188
"7791","CHOY11332","CHOY","Cho Oyu",2011,"Autumn",2011-09-29,2011-10-04,2011-10-08,"Lack of time",6400,5,0,0,0,"Snowy Horizon Treks",0,0,8188
"7792","CHOY12110","CHOY","Cho Oyu",2012,"Spring",2012-04-16,2012-05-04,2012-05-11,"Lack (or loss) of supplies or equipment",7150,1,0,1,0,"Snowy Horizon Treks",0,0,8188
"7793","CHOY11320","CHOY","Cho Oyu",2011,"Autumn",2011-08-28,2011-09-21,2011-09-29,"Bad conditions (deep snow, avalanching, falling ice, or rock)",7100,6,0,3,0,"Amici Treks & Expedition",0,0,8188
"7794","CHUR12301","CHUR","Churen Himal Central",2012,"Autumn",2012-10-02,2012-10-15,2012-10-22,"Success (subpeak)",7371,6,0,1,0,"Campobase Treks",1,0,7385
"7795","EVER12301","EVER","Everest",2012,"Autumn",2012-09-11,2012-09-28,2012-10-31,"Bad weather (storms, high winds)",7900,10,0,4,0,"Seven Summit Treks",0,0,8850
"7796","HUNK12301","HUNK","Hunku",2012,"Autumn",2012-10-12,2012-10-25,2012-10-28,"Bad conditions (deep snow, avalanching, falling ice, or rock)",5600,2,0,0,0,"Loben Expeditions",0,0,6119
"7797","MANA11324","MANA","Manaslu",2011,"Autumn",2011-10-03,2011-10-12,2011-10-14,"Success (main peak)",8163,2,0,3,0,"World Summit Explorer",1,0,8163
"7798","MANA12315","MANA","Manaslu",2012,"Autumn",2012-09-10,2012-09-29,2012-10-01,"Success (main peak)",8163,1,0,1,0,"Seven Summit Treks",1,0,8163
"7799","MANA12316","MANA","Manaslu",2012,"Autumn",2012-09-13,2012-09-22,2012-10-02,"Lack (or loss) of supplies or equipment",6800,3,0,2,0,"Himalayan Ecstasy Treks",0,0,8163
"7800","MANA12317","MANA","Manaslu",2012,"Autumn",2012-09-09,2012-09-22,2012-09-23,"Bad conditions (deep snow, avalanching, falling ice, or rock)",7300,13,5,5,0,"Expes.com Treks",0,1,8163
"7801","MANA12320","MANA","Manaslu",2012,"Autumn",2012-09-10,2012-09-22,2012-09-25,"Bad conditions (deep snow, avalanching, falling ice, or rock)",7000,4,0,4,0,"Himalayan Ecstasy Treks",0,0,8163
"7802","MANA12321","MANA","Manaslu",2012,"Autumn",2012-09-10,2012-09-29,2012-09-30,"Success (main peak)",8163,6,0,6,0,"Seven Summit Treks",1,0,8163
"7803","MANA12322","MANA","Manaslu",2012,"Autumn",2012-09-05,2012-09-13,2012-09-25,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6800,2,0,2,0,"Seven Summit Treks",0,0,8163
"7804","MANA12324","MANA","Manaslu",2012,"Autumn",2012-09-11,2012-09-30,2012-10-02,"Illness, AMS, exhaustion, or frostbite",7800,1,0,0,0,"Monterosa Treks",0,0,8163
"7805","MANA12325","MANA","Manaslu",2012,"Autumn",2012-09-21,2012-10-01,2012-10-03,"Success (main peak)",8163,2,0,2,0,"Himalayan Human Adventure",1,0,8163
"7806","NUPT12301","NUPT","Nuptse",2012,"Autumn",2012-09-24,2012-10-17,2012-10-20,"Bad weather (storms, high winds)",7700,3,0,0,0,"Prestige Adventure",0,0,7864
"7807","PUTH12301","PUTH","Putha Hiunchuli",2012,"Autumn",2012-10-08,2012-10-18,2012-10-20,"Success (main peak)",7246,8,0,3,0,"Seven Summit Treks",1,0,7246
"7808","TUKU11302","TUKU","Tukuche",2011,"Autumn",2011-10-25,2011-11-05,2011-11-07,"Success (main peak)",6920,3,0,2,0,"Annapurna Treks (Ngima Sherpa)",1,0,6920
"7809","TUKU11301","TUKU","Tukuche",2011,"Autumn",2011-11-04,2011-11-13,2011-11-15,"Success (main peak)",6920,12,0,4,0,"Expes.com Treks",1,0,6920
"7810","CHOY11314","CHOY","Cho Oyu",2011,"Autumn",2011-09-07,2011-10-03,2011-10-06,"Success (main peak)",8188,11,0,3,0,"Monterosa Treks",1,0,8188
"7811","AMAD11365","AMAD","Ama Dablam",2011,"Autumn",NA,2011-10-18,NA,"Success (main peak)",6814,4,0,3,0,"Active Holiday Nepal Treks",1,0,6814
"7812","BARU11308","BARU","Baruntse",2011,"Autumn",NA,NA,NA,"Unknown",NA,2,0,0,0,"Active Holiday Nepal Treks",0,0,7152
"7813","CHOY11311","CHOY","Cho Oyu",2011,"Autumn",NA,2011-10-04,NA,"Success (main peak)",8188,14,0,1,0,"Holy Mountain Adventure",1,0,8188
"7814","EVER12188","EVER","Everest",2012,"Spring",NA,2012-05-19,NA,"Success (main peak)",8850,18,0,28,0,"Holy Mountain Adventure",1,0,8850
"7815","EVER12189","EVER","Everest",2012,"Spring",NA,2012-05-19,NA,"Success (main peak)",8850,22,0,1,0,NA,1,0,8850
"7816","AMAD11331","AMAD","Ama Dablam",2011,"Autumn",2011-11-05,2011-11-05,2011-11-12,"Illness, AMS, exhaustion, or frostbite",6100,3,0,1,0,"Himalayan Guides",0,0,6814
"7817","AMAD11342","AMAD","Ama Dablam",2011,"Autumn",2011-10-08,2011-10-10,2011-10-15,"Other",5750,3,0,0,0,"Su-Swagatam Treks",0,0,6814
"7818","AMAD11343","AMAD","Ama Dablam",2011,"Autumn",2011-10-18,2011-11-01,NA,"Success (main peak)",6814,8,0,4,0,"Adventure 6000",1,0,6814
"7819","AMAD12306","AMAD","Ama Dablam",2012,"Autumn",2012-10-23,2012-10-25,2012-10-30,"Other",5100,2,0,2,0,"Cosmo Treks",0,0,6814
"7820","AMAD12307","AMAD","Ama Dablam",2012,"Autumn",2012-10-20,2012-10-30,2012-11-01,"Success (main peak)",6814,1,0,1,0,"Himalayan Guides",1,0,6814
"7821","AMAD12310","AMAD","Ama Dablam",2012,"Autumn",2012-11-01,2012-11-06,2012-11-08,"Success (main peak)",6814,3,0,1,0,"Monviso Treks",1,0,6814
"7822","AMAD12311","AMAD","Ama Dablam",2012,"Autumn",2012-11-03,2012-11-03,2012-11-05,"Did not attempt climb",4400,2,0,0,0,"Monterosa Treks",0,0,6814
"7823","AMAD12312","AMAD","Ama Dablam",2012,"Autumn",2012-10-27,2012-11-03,2012-11-08,"Success (main peak)",6814,2,0,0,0,"Asian Trekking",1,0,6814
"7824","AMAD12314","AMAD","Ama Dablam",2012,"Autumn",2012-10-27,2012-11-07,2012-11-09,"Success (main peak)",6814,4,0,1,0,"Sherpa Shangri-La Trekking",1,0,6814
"7825","AMAD12315","AMAD","Ama Dablam",2012,"Autumn",2012-11-06,2012-11-11,2012-11-13,"Illness, AMS, exhaustion, or frostbite",6000,3,0,0,0,"Mountain Tribes Trekking",0,0,6814
"7826","AMAD12316","AMAD","Ama Dablam",2012,"Autumn",2012-10-25,2012-11-01,2012-11-01,"Lack of time",6000,2,0,0,0,"Su-Swagatam Treks",0,0,6814
"7827","AMAD12317","AMAD","Ama Dablam",2012,"Autumn",2012-10-28,2012-11-04,2012-11-06,"Success (main peak)",6814,2,0,2,0,"Everest Parivar (SummitClimb permit)",1,0,6814
"7828","AMAD12318","AMAD","Ama Dablam",2012,"Autumn",2012-11-12,2012-11-26,2012-11-27,"Bad weather (storms, high winds)",6000,9,0,4,0,"Summit Nepal Trekking",0,0,6814
"7829","AMAD12319","AMAD","Ama Dablam",2012,"Autumn",2012-11-21,2012-11-26,2012-11-27,"Success (main peak)",6814,2,0,0,0,"Sherpa Shangri-La Trekking",1,0,6814
"7830","AMAD12313","AMAD","Ama Dablam",2012,"Autumn",2012-10-03,2012-10-14,2012-10-16,"Success (main peak)",6814,8,0,3,0,"Active Holiday Nepal Treks",1,0,6814
"7831","AMOT12301","AMOT","Amotsang",2012,"Autumn",2012-10-20,2012-10-23,2012-10-28,"Route technically too difficult, lack of experience, strength, or motivation",6220,4,0,2,0,"Glacier Safari Treks",0,0,6393
"7832","AMPH12301","AMPH","Amphu I",2012,"Autumn",2012-10-31,2012-11-11,2012-11-15,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6000,5,0,0,0,"Cosmo Treks",0,0,6740
"7833","ANN112301","ANN1","Annapurna I",2012,"Autumn",2012-09-25,2012-10-04,2012-10-13,"Accident (death or serious injury)",5800,13,2,0,0,"Royal Mountain Travel",0,1,8091
"7834","ANN412301","ANN4","Annapurna IV",2012,"Autumn",2012-10-21,2012-10-31,2012-11-03,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6500,10,0,5,0,"Thamserku Trekking",0,0,7525
"7835","BARU12301","BARU","Baruntse",2012,"Autumn",2012-10-26,2012-10-30,2012-11-01,"Route technically too difficult, lack of experience, strength, or motivation",6150,2,0,1,0,"Himalayan Ecstasy Treks",0,0,7152
"7836","BARU12302","BARU","Baruntse",2012,"Autumn",2012-10-11,2012-10-20,2012-10-23,"Bad weather (storms, high winds)",6900,4,0,3,0,"Explore Himalaya",0,0,7152
"7837","BARU12303","BARU","Baruntse",2012,"Autumn",2012-10-28,2012-11-05,2012-11-08,"Success (main peak)",7152,6,0,3,0,"Himalayan Ecstasy Treks",1,0,7152
"7838","BARU12304","BARU","Baruntse",2012,"Autumn",2012-10-26,2012-10-29,2012-10-30,"Success (main peak)",7152,5,0,0,0,"Sherpa Alpine Trekking",1,0,7152
"7839","BARU12306","BARU","Baruntse",2012,"Autumn",2012-10-24,2012-11-03,2012-11-06,"Success (main peak)",7152,3,0,2,0,"Khumbu Shangri-La Nepal",1,0,7152
"7840","BARU12307","BARU","Baruntse",2012,"Autumn",2012-09-14,2012-09-22,2012-09-27,"Bad weather (storms, high winds)",6400,13,0,2,0,"Thamserku Trekking",0,0,7152
"7841","BARU12308","BARU","Baruntse",2012,"Autumn",2012-10-06,2012-10-08,2012-10-12,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6000,6,0,0,0,"Multi Adventure",0,0,7152
"7842","BARU12309","BARU","Baruntse",2012,"Autumn",2012-10-30,2012-11-04,2012-11-06,"Success (main peak)",7152,16,0,8,0,"Everest Parivar",1,0,7152
"7843","CHAM12301","CHAM","Chamlang",2012,"Autumn",2012-10-12,2012-10-26,2012-11-15,"Bad weather (storms, high winds)",6200,2,0,0,0,"Loben Expeditions",0,0,7321
"7844","DHA112302","DHA1","Dhaulagiri I",2012,"Autumn",2012-09-11,2012-10-03,2012-10-04,"Bad conditions (deep snow, avalanching, falling ice, or rock)",7650,14,0,6,0,"Everest Parivar",0,0,8167
"7845","EVER12176","EVER","Everest",2012,"Spring",2012-04-13,2012-05-25,2012-05-30,"Success (main peak)",8850,9,0,5,0,"Himalayan Guides",1,0,8850
"7846","EVER12302","EVER","Everest",2012,"Autumn",2012-09-12,2012-10-18,2012-10-21,"Illness, AMS, exhaustion, or frostbite",8000,3,0,8,0,"Bochi Bochi Treks",0,0,8850
"7847","GAN112301","GAN1","Ganesh I",2012,"Autumn",2012-10-29,2012-11-09,2012-11-11,"Route technically too difficult, lack of experience, strength, or motivation",5700,7,0,5,0,"Expedition Himalaya",0,0,7422
"7848","GYAJ12301","GYAJ","Gyajikang",2012,"Autumn",2012-10-13,2012-10-23,2012-10-25,"Success (main peak)",7074,8,0,2,0,"Thamserku Trekking",1,0,7074
"7849","HIML12304","HIML","Himlung Himal",2012,"Autumn",2012-10-15,2012-10-24,2012-10-26,"Bad weather (storms, high winds)",7000,7,0,2,0,"Asian Trekking",0,0,7126
"7850","HIML12305","HIML","Himlung Himal",2012,"Autumn",2012-10-22,2012-11-01,2012-11-04,"Success (main peak)",7126,3,0,0,0,"Asian Trekking",1,0,7126
"7851","HIML12306","HIML","Himlung Himal",2012,"Autumn",2012-10-21,2012-10-26,2012-10-29,"Success (main peak)",7126,2,0,1,0,"Sherpa Alpine Trekking",1,0,7126
"7852","HIML12307","HIML","Himlung Himal",2012,"Autumn",2012-09-25,2012-10-08,2012-10-13,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6421,6,0,3,0,"Rolwaling Excursion",0,0,7126
"7853","HIML12308","HIML","Himlung Himal",2012,"Autumn",2012-10-24,2012-10-31,2012-11-03,"Success (main peak)",7126,8,0,2,0,"Sherpa Adventure Travel",1,0,7126
"7854","HIML12303","HIML","Himlung Himal",2012,"Autumn",2012-10-13,2012-10-26,2012-10-29,"Success (main peak)",7126,13,0,2,0,"Multi Adventure",1,0,7126
"7855","HIML12302","HIML","Himlung Himal",2012,"Autumn",2012-10-13,2012-10-27,2012-10-31,"Success (main peak)",7126,7,0,6,0,"Mountain Experience",1,0,7126
"7856","KYAS12301","KYAS","Kyashar",2012,"Autumn",2012-11-03,2012-11-10,2012-11-11,"Lack (or loss) of supplies or equipment",6400,3,0,0,0,"Loben Expeditions",0,0,6770
"7857","KYAS12302","KYAS","Kyashar",2012,"Autumn",2012-10-22,2012-11-11,2012-11-12,"Success (main peak)",6770,3,0,0,0,"Cosmo Treks",1,0,6770
"7858","LUNR12301","LUNR","Lunag Ri",2012,"Autumn",2012-11-13,2012-11-26,2012-11-29,"Illness, AMS, exhaustion, or frostbite",6160,2,0,0,0,"Climb High Himalaya",0,0,6895
"7859","MAKA12302","MAKA","Makalu",2012,"Autumn",2012-09-15,2012-09-28,2012-10-10,"Bad weather (storms, high winds)",7500,7,0,5,0,"Sherpa Shangri-La Trekking",0,0,8485
"7860","MAKA12303","MAKA","Makalu",2012,"Autumn",2012-09-07,2012-10-16,2012-10-17,"Bad weather (storms, high winds)",8050,1,0,1,0,"Su-Swagatam Treks",0,0,8485
"7861","MAKA12304","MAKA","Makalu",2012,"Autumn",2012-09-24,2012-10-17,2012-10-24,"Bad weather (storms, high winds)",8030,1,0,1,0,"Seven Summit Treks",0,0,8485
"7862","MANA12327","MANA","Manaslu",2012,"Autumn",2012-09-11,2012-09-29,2012-10-02,"Success (main peak)",8163,1,0,0,0,"Monterosa Treks",1,0,8163
"7863","MANA12328","MANA","Manaslu",2012,"Autumn",2012-09-06,2012-09-23,NA,"Accident (death or serious injury)",6800,1,1,1,0,"Seven Summit Treks",0,1,8163
"7864","MANA12329","MANA","Manaslu",2012,"Autumn",2012-09-17,2012-10-01,2012-10-03,"Success (main peak)",8163,1,0,1,0,"Snowy Horizon Treks",1,0,8163
"7865","MANA12330","MANA","Manaslu",2012,"Autumn",2012-09-14,2012-10-01,2012-10-03,"Success (main peak)",8163,5,0,3,0,"Snowy Horizon Treks",1,0,8163
"7866","MANA12332","MANA","Manaslu",2012,"Autumn",2012-09-09,2012-09-18,2012-09-28,"Bad weather (storms, high winds)",5700,1,0,1,0,"Rolwaling Excursion",0,0,8163
"7867","MANA12333","MANA","Manaslu",2012,"Autumn",2012-09-11,2012-09-30,2012-10-04,"Illness, AMS, exhaustion, or frostbite",7400,1,0,1,0,"Himalayan Trailblazer",0,0,8163
"7868","MANA12334","MANA","Manaslu",2012,"Autumn",2012-09-27,2012-10-01,2012-10-14,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6900,5,0,2,0,"Seven Summit Treks",0,0,8163
"7869","MANA12336","MANA","Manaslu",2012,"Autumn",2012-10-05,2012-10-12,2012-10-14,"Bad conditions (deep snow, avalanching, falling ice, or rock)",5850,7,0,3,0,"Adventure 6000",0,0,8163
"7870","MANA12337","MANA","Manaslu",2012,"Autumn",2012-09-11,2012-09-23,2012-09-26,"Accident (death or serious injury)",6600,2,0,0,0,"Cho Oyu Trekking",0,0,8163
"7871","MANA12338","MANA","Manaslu",2012,"Autumn",2012-09-13,2012-09-30,2012-10-02,"Success (main peak)",8163,5,0,3,0,"Khumbu Shangri-La Nepal",1,0,8163
"7872","MANA12340","MANA","Manaslu",2012,"Autumn",2012-09-06,2012-09-30,2012-10-01,"Success (main peak)",8163,6,0,1,0,"Ramdung Expedition",1,0,8163
"7873","MANA12341","MANA","Manaslu",2012,"Autumn",2012-09-06,2012-09-22,NA,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6700,4,1,2,1,"Cho Oyu Trekking",0,1,8163
"7874","MANA12343","MANA","Manaslu",2012,"Autumn",2012-09-18,2012-09-22,2012-10-13,"Bad conditions (deep snow, avalanching, falling ice, or rock)",7300,4,0,1,0,"Monterosa Treks",0,0,8163
"7875","MANA12344","MANA","Manaslu",2012,"Autumn",2012-09-11,2012-09-30,2012-10-05,"Success (main peak)",8163,8,0,2,0,"Prestige Adventure",1,0,8163
"7876","MANA12345","MANA","Manaslu",2012,"Autumn",2012-09-13,2012-09-30,2012-10-02,"Success (main peak)",8163,5,0,1,0,"Cho Oyu Trekking",1,0,8163
"7877","MANA12346","MANA","Manaslu",2012,"Autumn",2012-09-21,2012-09-30,2012-10-19,"Bad weather (storms, high winds)",6800,3,0,1,0,"Thamserku Trekking",0,0,8163
"7878","MANA12348","MANA","Manaslu",2012,"Autumn",2012-09-10,2012-10-01,2012-10-03,"Success (main peak)",8163,13,0,10,0,"Expedition Himalaya",1,0,8163
"7879","MANA12349","MANA","Manaslu",2012,"Autumn",2012-09-21,2012-09-29,NA,"Accident (death or serious injury)",6270,1,1,0,0,"Thamserku Trekking",0,1,8163
"7880","MANA12347","MANA","Manaslu",2012,"Autumn",2012-09-06,2012-09-29,2012-09-30,"Success (main peak)",8163,11,0,4,0,"Active Holiday Nepal Treks",1,0,8163
"7881","MANA12342","MANA","Manaslu",2012,"Autumn",2012-09-01,2012-09-22,2012-09-24,"Accident (death or serious injury)",6800,4,2,2,0,"Himalayan Guides",0,1,8163
"7882","MANA12339","MANA","Manaslu",2012,"Autumn",2012-09-02,2012-09-30,2012-10-04,"Success (main peak)",8163,12,0,11,0,"Mountain Experience",1,0,8163
"7883","MANA12335","MANA","Manaslu",2012,"Autumn",2012-09-10,2012-10-01,2012-10-03,"Success (main peak)",8163,5,0,3,0,"Himalayan Trailblazer",1,0,8163
"7884","MANA12331","MANA","Manaslu",2012,"Autumn",2012-09-14,2012-10-01,2012-10-05,"Illness, AMS, exhaustion, or frostbite",7100,1,0,1,0,"Adventure Magic",0,0,8163
"7885","PK4112301","PK41","Peak 41",2012,"Autumn",2012-10-12,2012-10-25,2012-10-26,"Bad conditions (deep snow, avalanching, falling ice, or rock)",5840,2,0,0,0,"Loben Expeditions",0,0,6648
"7886","PUMO12301","PUMO","Pumori",2012,"Autumn",2012-10-21,2012-11-03,2012-11-05,"Route technically too difficult, lack of experience, strength, or motivation",6400,6,0,3,0,"Himalayan Guides",0,0,7138
"7887","PUTH12302","PUTH","Putha Hiunchuli",2012,"Autumn",2012-10-01,2012-10-11,2012-10-15,"Success (main peak)",7246,6,0,3,0,"Thamserku Trekking",1,0,7246
"7888","SYKG12301","SYKG","Syaokang",2012,"Autumn",2012-10-20,2012-10-25,2012-11-04,"Success (main peak)",5929,6,0,0,0,"Dream Himalaya Adventures",1,0,5929
"7889","TENR12301","TENR","Tengi Ragi Tau",2012,"Autumn",NA,NA,NA,"Did not attempt climb",NA,3,0,0,0,"Adventure Thamserku",0,0,6938
"7890","TUKU12301","TUKU","Tukuche",2012,"Autumn",2012-10-09,2012-10-13,2012-10-17,"Bad conditions (deep snow, avalanching, falling ice, or rock)",5600,2,0,1,0,"Cultural Treks",0,0,6920
"7891","AMAD12304","AMAD","Ama Dablam",2012,"Autumn",2012-10-16,2012-10-28,2012-11-11,"Success (main peak)",6814,12,0,3,0,"Everest Parivar",1,0,6814
"7892","LHOT12301","LHOT","Lhotse",2012,"Autumn",2012-09-09,2012-10-16,2012-10-22,"Bad weather (storms, high winds)",8250,7,0,2,1,"Seven Summit Treks",0,1,8516
"7893","CHRW12301","CHRW","Churen Himal West",2012,"Autumn",2012-10-02,2012-10-15,2012-10-22,"Success (main peak)",7371,6,0,1,0,"Campobase Treks",1,0,7371
"7894","POKR12301","POKR","Pokharkang",2012,"Autumn",2012-10-20,2012-10-29,2012-10-28,"Success (main peak)",6372,4,0,2,0,"Glacier Safari Treks",1,0,6372
"7895","HUNK12302","HUNK","Hunku",2012,"Autumn",2012-10-12,2012-11-11,2012-11-15,"Success (main peak)",6119,2,0,0,0,"Loben Expeditions",1,0,6119
"7896","CHAW12301","CHAW","Chaw Peak",2012,"Autumn",2012-10-20,2012-11-02,2012-11-04,"Lack of time",6000,6,0,0,0,"Dream Himalaya Adventures",0,0,6404
"7897","LMOC12301","LMOC","Langmoche Ri",2012,"Autumn",2012-11-16,2012-11-17,2012-11-18,"Success (main peak)",6552,3,0,0,0,"Adventure Thamserku",1,0,6552
"7898","AMAD12301","AMAD","Ama Dablam",2012,"Autumn",2012-10-20,2012-10-26,2012-11-04,"Success (main peak)",6814,13,0,7,0,"Sherpa Shangri-La Trekking",1,0,6814
"7899","AMAD12309","AMAD","Ama Dablam",2012,"Autumn",2012-11-10,2012-11-15,2012-11-24,"Illness, AMS, exhaustion, or frostbite",6000,5,0,1,0,"Su-Swagatam Treks",0,0,6814
"7900","AMAD12401","AMAD","Ama Dablam",2012,"Winter",2013-01-01,2013-01-04,2013-01-08,"Bad weather (storms, high winds)",5800,1,0,1,0,"Himalayan Ascent",0,0,6814
"7901","AMAD12402","AMAD","Ama Dablam",2012,"Winter",2013-01-05,2013-01-15,2013-01-18,"Bad weather (storms, high winds)",6500,3,0,1,0,"Sora Treks",0,0,6814
